revision,file,line,token,context
mainnet,crates/sui-core/src/unit_tests/submit_transaction_tests.rs,1200,assert!,"ild_submit_request(txn); let response = test_context.client.submit_transaction(request, None).await; // The txn should be rejected due to its size assert!(response.is_err()); let error_str = response.unwrap_err().to_string(); assert!( error_str.contains(""serialized transaction size exceeded maximum""), ""Expected size limit error but got: {error_str}"" ); } /"
mainnet,crates/sui-core/src/unit_tests/submit_transaction_tests.rs,1202,assert!,"est, None).await; // The txn should be rejected due to its size assert!(response.is_err()); let error_str = response.unwrap_err().to_string(); assert!( error_str.contains(""serialized transaction size exceeded maximum""), ""Expected size limit error but got: {error_str}"" ); } // A batch containing a transaction that was already submitted (and is now in the recent"
mainnet,crates/sui-core/src/unit_tests/submit_transaction_tests.rs,1230,unwrap,"ction(); let first = test_context .client .submit_transaction(test_context.build_submit_request(tx1.clone()), None) .await .unwrap(); assert!( matches!(first.results[0], SubmitTxResult::Submitted { .. }), ""first submission of tx1 should be accepted, got {:?}"", first.results[0] ); // tx2: a distinct, fresh transaction from its"
mainnet,crates/sui-core/src/unit_tests/submit_transaction_tests.rs,1231,assert!,"et first = test_context .client .submit_transaction(test_context.build_submit_request(tx1.clone()), None) .await .unwrap(); assert!( matches!(first.results[0], SubmitTxResult::Submitted { .. }), ""first submission of tx1 should be accepted, got {:?}"", first.results[0] ); // tx2: a distinct, fresh transaction from its own gas objec"
mainnet,crates/sui-core/src/unit_tests/submit_transaction_tests.rs,1247,unwrap,":new( test_context.sender, gas_object_ref2, test_context .state .reference_gas_price_for_testing() .unwrap(), ) .transfer_sui(None, test_context.sender) .build(); let tx2 = to_sender_signed_transaction(tx_data2, &test_context.keypair); // Batch [tx1, tx2]: tx1 is a recent duplicate, tx2 is fresh. let request = Raw"
mainnet,crates/sui-core/src/unit_tests/submit_transaction_tests.rs,1256,unwrap,"/ Batch [tx1, tx2]: tx1 is a recent duplicate, tx2 is fresh. let request = RawSubmitTxRequest { transactions: vec![ bcs::to_bytes(&tx1).unwrap().into(), bcs::to_bytes(&tx2).unwrap().into(), ], ..Default::default() }; let raw_response = test_context .client .client() .unwrap() .submit_transaction(request)"
mainnet,crates/sui-core/src/unit_tests/submit_transaction_tests.rs,1257,unwrap,"2 is fresh. let request = RawSubmitTxRequest { transactions: vec![ bcs::to_bytes(&tx1).unwrap().into(), bcs::to_bytes(&tx2).unwrap().into(), ], ..Default::default() }; let raw_response = test_context .client .client() .unwrap() .submit_transaction(request) .await .unwrap() .into_inn"
mainnet,crates/sui-core/src/unit_tests/submit_transaction_tests.rs,1265,unwrap,":to_bytes(&tx2).unwrap().into(), ], ..Default::default() }; let raw_response = test_context .client .client() .unwrap() .submit_transaction(request) .await .unwrap() .into_inner(); assert_eq!(raw_response.results.len(), 2); let result0: SubmitTxResult = raw_response.results[0].clone().try_into().unwrap();"
mainnet,crates/sui-core/src/unit_tests/submit_transaction_tests.rs,1268,unwrap,"() }; let raw_response = test_context .client .client() .unwrap() .submit_transaction(request) .await .unwrap() .into_inner(); assert_eq!(raw_response.results.len(), 2); let result0: SubmitTxResult = raw_response.results[0].clone().try_into().unwrap(); let result1: SubmitTxResult = raw_response.results[1].clone().try_int"
mainnet,crates/sui-core/src/unit_tests/submit_transaction_tests.rs,1272,unwrap,".unwrap() .into_inner(); assert_eq!(raw_response.results.len(), 2); let result0: SubmitTxResult = raw_response.results[0].clone().try_into().unwrap(); let result1: SubmitTxResult = raw_response.results[1].clone().try_into().unwrap(); // tx1 rejected specifically as a recent duplicate. match result0 { SubmitTxResult::Rejected { error } => match error.as_inner"
mainnet,crates/sui-core/src/unit_tests/submit_transaction_tests.rs,1273,unwrap,let result0: SubmitTxResult = raw_response.results[0].clone().try_into().unwrap(); let result1: SubmitTxResult = raw_response.results[1].clone().try_into().unwrap(); // tx1 rejected specifically as a recent duplicate. match result0 { SubmitTxResult::Rejected { error } => match error.as_inner() { SuiErrorKind::TransactionSubmitted { digest } => { ass
mainnet,crates/sui-core/src/unit_tests/submit_transaction_tests.rs,1281,panic!,"inner() { SuiErrorKind::TransactionSubmitted { digest } => { assert_eq!(*digest, *tx1.digest()); } other => panic!(""unexpected rejection error kind: {other:?}""), }, other => panic!(""expected tx1 to be rejected as recent duplicate, got: {other:?}""), } // tx2 still submitted to consensus. match result1 { SubmitT"
mainnet,crates/sui-core/src/unit_tests/submit_transaction_tests.rs,1283,panic!,"assert_eq!(*digest, *tx1.digest()); } other => panic!(""unexpected rejection error kind: {other:?}""), }, other => panic!(""expected tx1 to be rejected as recent duplicate, got: {other:?}""), } // tx2 still submitted to consensus. match result1 { SubmitTxResult::Submitted { .. } => {} other => panic!(""expected tx2 to be submit"
mainnet,crates/sui-core/src/unit_tests/submit_transaction_tests.rs,1289,panic!,"uplicate, got: {other:?}""), } // tx2 still submitted to consensus. match result1 { SubmitTxResult::Submitted { .. } => {} other => panic!(""expected tx2 to be submitted, got: {other:?}""), } } // Same per-index dedup inside an atomic soft bundle: a previously-submitted member is rejected // with `TransactionSubmitted` while the fresh member is still submitted. Confi"
mainnet,crates/sui-core/src/unit_tests/submit_transaction_tests.rs,1313,unwrap,"ction(); let first = test_context .client .submit_transaction(test_context.build_submit_request(tx1.clone()), None) .await .unwrap(); assert!( matches!(first.results[0], SubmitTxResult::Submitted { .. }), ""first submission of tx1 should be accepted, got {:?}"", first.results[0] ); // tx2: distinct, fresh, same gas price (soft"
mainnet,crates/sui-core/src/unit_tests/submit_transaction_tests.rs,1314,assert!,"et first = test_context .client .submit_transaction(test_context.build_submit_request(tx1.clone()), None) .await .unwrap(); assert!( matches!(first.results[0], SubmitTxResult::Submitted { .. }), ""first submission of tx1 should be accepted, got {:?}"", first.results[0] ); // tx2: distinct, fresh, same gas price (soft bundle require"
mainnet,crates/sui-core/src/unit_tests/submit_transaction_tests.rs,1330,unwrap,":new( test_context.sender, gas_object_ref2, test_context .state .reference_gas_price_for_testing() .unwrap(), ) .transfer_sui(None, test_context.sender) .build(); let tx2 = to_sender_signed_transaction(tx_data2, &test_context.keypair); // Soft bundle [tx1, tx2]: tx1 is a recent duplicate, tx2 is fresh. let request"
mainnet,crates/sui-core/src/unit_tests/submit_transaction_tests.rs,1339,unwrap,"bundle [tx1, tx2]: tx1 is a recent duplicate, tx2 is fresh. let request = RawSubmitTxRequest { transactions: vec![ bcs::to_bytes(&tx1).unwrap().into(), bcs::to_bytes(&tx2).unwrap().into(), ], submit_type: SubmitTxType::SoftBundle.into(), }; let raw_response = test_context .client .client() .unwrap() .subm"
mainnet,crates/sui-core/src/unit_tests/submit_transaction_tests.rs,1340,unwrap,"2 is fresh. let request = RawSubmitTxRequest { transactions: vec![ bcs::to_bytes(&tx1).unwrap().into(), bcs::to_bytes(&tx2).unwrap().into(), ], submit_type: SubmitTxType::SoftBundle.into(), }; let raw_response = test_context .client .client() .unwrap() .submit_transaction(request) .await .u"
mainnet,crates/sui-core/src/unit_tests/submit_transaction_tests.rs,1348,unwrap,"into(), ], submit_type: SubmitTxType::SoftBundle.into(), }; let raw_response = test_context .client .client() .unwrap() .submit_transaction(request) .await .unwrap() .into_inner(); assert_eq!(raw_response.results.len(), 2); let result0: SubmitTxResult = raw_response.results[0].clone().try_into().unwrap();"
mainnet,crates/sui-core/src/unit_tests/submit_transaction_tests.rs,1351,unwrap,"), }; let raw_response = test_context .client .client() .unwrap() .submit_transaction(request) .await .unwrap() .into_inner(); assert_eq!(raw_response.results.len(), 2); let result0: SubmitTxResult = raw_response.results[0].clone().try_into().unwrap(); let result1: SubmitTxResult = raw_response.results[1].clone().try_int"
mainnet,crates/sui-core/src/unit_tests/submit_transaction_tests.rs,1355,unwrap,".unwrap() .into_inner(); assert_eq!(raw_response.results.len(), 2); let result0: SubmitTxResult = raw_response.results[0].clone().try_into().unwrap(); let result1: SubmitTxResult = raw_response.results[1].clone().try_into().unwrap(); match result0 { SubmitTxResult::Rejected { error } => match error.as_inner() { SuiErrorKind::TransactionSubmitted { di"
mainnet,crates/sui-core/src/unit_tests/submit_transaction_tests.rs,1356,unwrap,"let result0: SubmitTxResult = raw_response.results[0].clone().try_into().unwrap(); let result1: SubmitTxResult = raw_response.results[1].clone().try_into().unwrap(); match result0 { SubmitTxResult::Rejected { error } => match error.as_inner() { SuiErrorKind::TransactionSubmitted { digest } => { assert_eq!(*digest, *tx1.digest()); }"
mainnet,crates/sui-core/src/unit_tests/submit_transaction_tests.rs,1363,panic!,"inner() { SuiErrorKind::TransactionSubmitted { digest } => { assert_eq!(*digest, *tx1.digest()); } other => panic!(""unexpected rejection error kind: {other:?}""), }, other => panic!(""expected tx1 to be rejected as recent duplicate, got: {other:?}""), } match result1 { SubmitTxResult::Submitted { .. } => {} o"
mainnet,crates/sui-core/src/unit_tests/submit_transaction_tests.rs,1365,panic!,"assert_eq!(*digest, *tx1.digest()); } other => panic!(""unexpected rejection error kind: {other:?}""), }, other => panic!(""expected tx1 to be rejected as recent duplicate, got: {other:?}""), } match result1 { SubmitTxResult::Submitted { .. } => {} other => panic!(""expected tx2 to be submitted, got: {other:?}""), } }"
mainnet,crates/sui-core/src/unit_tests/submit_transaction_tests.rs,1370,panic!,"(""expected tx1 to be rejected as recent duplicate, got: {other:?}""), } match result1 { SubmitTxResult::Submitted { .. } => {} other => panic!(""expected tx2 to be submitted, got: {other:?}""), } }"
mainnet,crates/sui-core/src/execution_cache/cache_types.rs,52,unwrap,"empty() } pub fn insert(&mut self, version: SequenceNumber, value: V) { if !self.values.is_empty() { let back = self.values.back().unwrap().0; if back >= version { fatal!( ""version must be monotonically increasing ({} < {})"", back, version ); } }"
mainnet,crates/sui-core/src/execution_cache/cache_types.rs,150,assert!,"f) -> Option<Self::Item> { let next = self.iter.next(); if let Some(next) = next { if let Some(last) = &self.last { assert!(*last < next, ""iterator must yield elements in order""); } self.last = Some(next); } next } } // Could just use the Ord trait but I think it would be confusing to overload it // in that wa"
mainnet,crates/sui-core/src/execution_cache/cache_types.rs,355,unwrap,"1 = seq(1); let version2 = seq(2); map.insert(version1, ""First""); map.insert(version2, ""Second""); let last = map.get_highest().unwrap(); assert_eq!(last, &(version2, ""Second"")); } #[test] #[should_panic(expected = ""version must be monotonically increasing"")] fn insert_with_non_monotonic_version() { let mut map = CachedVersionMap::de"
mainnet,crates/sui-core/src/execution_cache/cache_types.rs,379,assert!,"rsion1, ""First""); map.insert(version2, ""Second""); let removed = map.pop_oldest(&version1); assert_eq!(removed, Some(""First"")); assert!(!map.values.iter().any(|(v, _)| *v == version1)); } #[test] #[should_panic(expected = ""version must be the oldest in the map"")] fn remove_second_item_panics() { let mut map = CachedVersionMap::default();"
mainnet,crates/sui-core/src/execution_cache/cache_types.rs,393,assert!,"sion1, ""First""); map.insert(version2, ""Second""); let removed = map.pop_oldest(&version2); assert_eq!(removed, Some(""Second"")); assert!(!map.values.iter().any(|(v, _)| *v == version2)); } #[test] fn insert_into_empty_map() { let mut map = CachedVersionMap::default(); map.insert(seq(1), ""First""); assert_eq!(map.values.len(), 1);"
